date,portfolio_return,spy_return,portfolio_cumulative,spy_cumulative
2015-05-27,0.005110333678772484,0.009492200239274773,1.032948774565745,1.056050198274513
2015-05-28,6.855520377114182e-05,-0.001128636342193734,1.0330195885794706,1.0548583016415594
2015-05-29,-0.0003986988758842807,-0.0062126575310200716,1.0326077248307375,1.048304828269707
2015-06-01,0.000789554354076079,0.0020365991869066846,1.0334230247559302,1.0504398050305914
2015-06-02,-0.002276737420305579,-0.0009926470938866894,1.031070191884463,1.0493970890108248
2015-06-03,0.0006413845705197814,0.002649110537964461,1.0317315043966604,1.0521770578978327
2015-06-04,-0.003968787028552341,-0.008446550393226504,1.0276367817850622,1.0432897913557018
2015-06-05,-0.0009045861603967501,-0.0017128316150603062,1.0267071957743448,1.041502811617398
2015-06-08,-0.002715177060637606,-0.006150137652517151,1.0239195039483866,1.0350974259604675
2015-06-09,0.0007828558086879232,-0.0001434183977472303,1.0247210852796815,1.034948973946124
2015-06-10,0.006220509039505525,0.01199325784043559,1.0310953720536358,1.047361383842354
2015-06-11,0.0024624205855294417,0.0032235635355319925,1.0336343625234248,1.0507376198078326
2015-06-12,-0.004784607029729708,-0.007654971878925609,1.028688828286325,1.0426942528760745
2015-06-15,-0.002184901775128711,-0.0042855292376179355,1.026441244239347,1.0382257561694779
2015-06-16,0.003919668246110123,0.005451723848449719,1.0304645533908898,1.0438858762844618
2015-06-17,0.0008345752819680202,0.001617104401603786,1.0313245536360942,1.0455739487297735
2015-06-18,0.006772679161332603,0.010399220234870166,1.038309383949076,1.0564471024944573
2015-06-19,-0.0029084965483384224,-0.0044392270982684945,1.0352894646897526,1.0517572938891766
2015-06-22,0.0028770931723615767,0.0051232768743862955,1.0382680889400293,1.057145737710426
2015-06-23,0.001552779046664212,0.0007074773950979107,1.0398802898733555,1.0578936444231803
2015-06-24,-0.0038722171001184186,-0.007262529432274567,1.0358536476328317,1.0502106606943409
2015-06-25,-0.001008586040335888,-0.0030402493528260965,1.0348089001039982,1.047017758412834
2015-06-26,-0.001527556452741134,-0.0001905841678747633,1.0332281710912903,1.0468182134045967
2015-06-29,-0.010025370354831729,-0.020970429723503714,1.0228696760150546,1.0248659856271118
2015-06-30,0.0019494971755767137,0.002093307148924639,1.024863757559429,1.0270113449215148
2015-07-01,0.0032959321124497124,0.008015474218518559,1.0282416389288551,1.0352433278788593
2015-07-02,0.0009592020344236377,-0.0009155490259040722,1.0292279304007947,1.034295511858446
2015-07-06,-0.0007405229874439369,-0.0028458484241199455,1.0284657634590135,1.0313520636059494
2015-07-07,0.0005067110976982001,0.006288642824444413,1.0289868984749608,1.037837868360221
2015-07-08,-0.0078180422864336,-0.01677732790964248,1.0209422353904976,1.0204257221256972
2015-07-09,0.0007308082338544049,0.0018088666866056258,1.0216883483824106,1.0222715362206058
2015-07-10,0.00684715535212627,0.012591807934771326,1.0286840072252423,1.0351437830618793
2015-07-13,0.006573910264916753,0.011037267141404294,1.035446483579696,1.046568941525297
2015-07-14,0.004172943427781671,0.004337801494260329,1.0397673431781695,1.051108749843692
2015-07-15,-0.00028345324315092704,-0.00033228918568961596,1.0394726177526232,1.0507594777731353
2015-07-16,0.005630414723657026,0.008024655992376672,1.0453252796844559,1.059191461112994
2015-07-17,0.0009566148405513577,0.0008474707435146556,1.0463252533602054,1.060089094888068
2015-07-20,-0.0006535298034388639,0.0005176225343554997,1.0456414486230439,1.0606378208920064
2015-07-21,-0.002759390156044053,-0.003951044588593966,1.0427561159029617,1.056447193569313
2015-07-22,-0.0009570905270628495,-0.0017945186489937148,1.0417581039023942,1.0545513793787757
2015-07-23,-0.00292527669674458,-0.005629870475324483,1.0387106731974036,1.0486143917032984
2015-07-24,0.0032910973072454515,-0.010372107679122111,1.042129171096971,1.0377380503186746
2015-07-27,-0.001285500632663346,-0.005817536458006978,1.0407895133882088,1.0317009713770846
2015-07-28,0.004376349808061083,0.012282955900196457,1.0453443723753573,1.0443733089106992
2015-07-29,0.002089061010024816,0.006879187651524621,1.0475281605457354,1.0515577488809396
2015-07-30,0.00030543644739249075,0.00023730993769133235,1.047848113825636,1.0518072939848053
2015-07-31,0.0010767859007107003,-0.0015179903197053424,1.0489764219006898,1.0502106606943409
2015-08-03,-0.0011908285576623608,-0.0033726492549707165,1.047727270821176,1.0466686684919877
2015-08-04,-0.0019762754685981434,-0.001954770108941517,1.0456566731180708,1.044622671864854
2015-08-05,0.003025560849652129,0.0032955722940015697,1.0488203710104342,1.0480653013999377
2015-08-06,-0.006964045342993795,-0.008187623368108521,1.041516338390062,1.039484137446892
2015-08-07,-0.001071734442727868,-0.0019197418078253925,1.0404001094575457,1.0374885962896638
2015-08-10,0.007223660942938189,0.012598841444878328,1.0479156070932627,1.0505597506151867
2015-08-11,-0.004251372829271232,-0.009022876563788973,1.043460527153897,1.041080679662501
2015-08-12,0.0008042533277600974,0.0011981407822416745,1.0442997337552469,1.0423280408824085
2015-08-13,-0.002128642135552967,-0.001244676593788907,1.0420767933398287,1.0410306795668722
2015-08-14,0.002223928497062688,0.003642449430230288,1.044394297616665,1.044822581172513
2015-08-17,0.0026470593087762964,0.0055867567748970615,1.0471588712642041,1.050659750806444
2015-08-18,-0.001688301554772742,-0.0028967022305915746,1.0453909513137547,1.04761630236269
2015-08-19,-0.0019224420574592478,-0.007905289188158915,1.0433812477824618,1.0393345925342834
2015-08-20,-0.006217277502379003,-0.020881587175180405,1.0368942570242197,1.0176316366360982
2015-08-21,-0.01716908073575566,-0.030102185746476495,1.0190917358109295,0.9869987000885875
2015-08-24,-0.023301353818260297,-0.042106904673475,0.995345518701534,0.9454392399111136
2015-08-25,-0.00764242664103542,-0.01176805139206094,0.9877386635923742,0.9343132623477686
2015-08-26,0.022210070474022785,0.038393896326449406,1.0096764089206778,0.9701851888787755
2015-08-27,0.014997105250962726,0.024735057961835283,1.0248186322946753,0.9941827757594061
2015-08-28,0.001408965885232399,4.992622827226789e-05,1.026262566786129,0.9942324115556129
2015-08-31,-0.0040116353441428014,-0.008078759685548276,1.0221455756008389,0.986200246831072
2015-09-01,-0.014836828143593273,-0.029847647744489558,1.006980177357915,0.9567644892581295
2015-09-02,0.00913423959625594,0.018980788089464573,1.0161781755665824,0.9749246332802629
2015-09-03,-0.00045269241326344303,0.0007166043323967308,1.0157181594159796,0.9756232684962318
2015-09-04,-0.006570055504009667,-0.015136772854963398,1.009044834732186,0.9608554806889874
2015-09-08,0.011439590980941954,0.025131057092618203,1.0205878949229545,0.9850027946319374
2015-09-09,-0.007456720742096192,-0.013371969920418336,1.0129776559977501,0.9718313668905911
2015-09-10,0.0022271043707323937,0.0054420108619051,1.015233662962877,0.9771200837451498
2015-09-11,0.0028025752668381755,0.004544421637621143,1.0180789317167582,0.9815605293962755
2015-09-14,-0.0021666798001237215,-0.0037106887543825184,1.0158730806604759,0.977918263778099
2015-09-15,0.003293583809103046,0.012499904540358653,1.0192189437910428,0.9901421487235985
2015-09-16,0.0055775249517089655,0.00866650600547847,1.0249036628812918,0.998723221601789
2015-09-17,0.005095775523568513,-0.002248138785842735,1.030126341880618,0.9964779531909842
2015-09-18,-0.004570803652044233,-0.01634155773163115,1.025417836635083,0.9801939511906161
2015-09-21,0.0006586980857121387,0.00516756826870024,1.0260932774011298,0.9852591703499607
2015-09-22,-0.005420901120133745,-0.012979790860246143,1.0205309272043044,0.9724707123756786
2015-09-23,-0.0020193396881785387,-0.0015986576894592153,1.018470128599987,0.9709160645935654
2015-09-24,0.0007161188214194091,-0.003615637262985527,1.019199474228131,0.9674055842911896
2015-09-25,-0.0032938373176490767,-0.00025908264971885586,1.01584239696579,0.9671549462890586
2015-09-28,-0.012454314174090745,-0.02509713173350403,1.0031907766026167,0.9428821311953322
2015-09-29,-0.0007292353542219937,0.0005850576451298384,1.0024592144212887,0.9434337715946443
2015-09-30,0.009581109678253092,0.018658092769268553,1.0120638861026343,0.961036446426718
2015-10-01,0.0020088273782348193,0.0026090392867432755,1.01409694774556,0.9635438282714375
2015-10-02,0.012625489056180316,0.014938148949718899,1.0269004176612273,0.9779373894977386
2015-10-05,0.008311348823472356,0.017794632982085945,1.0354353452393792,0.9953394264233101
2015-10-06,-0.0014922777421507358,-0.0034263578290254504,1.0338901881202422,0.9919290373870469
2015-10-07,0.004377066323949032,0.008190529006478542,1.0384155940453248,1.0000534609401337
2015-10-08,0.0011370870050916623,0.009026857085508988,1.0395963629231983,1.009080800609909
2015-10-09,0.0020846430050028312,0.0005964067934776107,1.0417635502091924,1.0096826232545606
2015-10-12,0.0017265882766546066,0.0009437779658378886,1.0435622469420298,1.0106355394668776
2015-10-13,-0.0033516028418475695,-0.006302111508794894,1.0400646407495342,1.0042664016024063
2015-10-14,0.0031168882789319374,-0.004794218171977671,1.0433064060376178,0.9994517293703374
2015-10-15,0.010250428877999665,0.015354896077158564,1.0540007441506678,1.0147982068089554
2015-10-16,0.003684550918526692,0.004546122342968584,1.0578842635606558,1.019411603610534
2015-10-19,-0.0010988355828244062,0.0004920880848393594,1.0567218226893453,1.0199132439142178
2015-10-20,-0.004180353264462023,-0.001278192521118271,1.0523043521682378,1.0186095984336572
2015-10-21,-0.004571729185964084,-0.00620404724045609,1.0474935016489133,1.0122900963653927
2015-10-22,0.01038172320904774,0.016894042640327456,1.0583682892463084,1.029391768417771
2015-10-23,0.006249024328593795,0.010961717111840574,1.0649820584344207,1.0406756697804238
2015-10-26,-0.003000415139655271,-0.002457512065928258,1.061786670142833,1.0381181967652204
2015-10-27,-0.00013750492761181463,-0.0019327954621460863,1.0616406692436158,1.0361117266253412
2015-10-28,0.005347433259208226,0.011374515063308221,1.0673177218676573,1.0478969950671115
2015-10-29,-0.00459664548989185,-0.0005737932242859678,1.0624116406751527,1.0472957188715923
2015-10-30,0.0016000064056403294,-0.00430983317658451,1.0641115061056599,1.0427820490367046
2015-11-02,0.0073266026424562295,0.011830939171028065,1.0719078282781618,1.0551191400274977
2015-11-03,0.0018183118336004566,0.002899219744939785,1.0738568909668489,1.0581781622715294
2015-11-04,-0.003694274505072193,-0.0030333665152623146,1.069889768832454,1.054968320066913
2015-11-05,-0.0030559046607557053,-0.000998141326521318,1.0666202877013842,1.0539153125884835
2015-11-06,0.006843117881966049,-0.0005233336282990386,1.0739192960654214,1.0533637632640267
2015-11-09,-0.006759787448682942,-0.009331473384891709,1.0666598298869798,1.043534327342519
2015-11-10,-0.00010541497176124301,0.002306513754381845,1.0665473879711336,1.045941253621704
2015-11-11,-0.0038518887492199447,-0.003931415562989593,1.0624391660868977,1.0418292238992428
2015-11-12,-0.010755390241432967,-0.013959902836397808,1.0510122182478505,1.0272853891614897
2015-11-13,-0.008886802400681987,-0.01122844022805125,1.0416720803435795,1.0157505765721395
2015-11-16,0.013288179623935668,0.015206959253720065,1.0555140060564236,1.0311970542020148
2015-11-17,-0.0025586543888930155,-0.0007294311285065413,1.0528133105122892,1.0304448669710555
2015-11-18,0.012481090295627502,0.0158659030641235,1.0659535685052317,1.0467938053433419
2015-11-19,-0.0016154540405014955,-0.0008620319139736043,1.064231569506003,1.045891435675786
2015-11-20,0.0026487139404254637,0.003644068992097349,1.0670504144999944,1.0497027362256324
2015-11-23,-0.0010106052506873402,-0.0011468269991776747,1.0659720477483525,1.0484989087866181
2015-11-24,0.002967134375669252,0.0013394141461591236,1.0691349300547293,1.0499032830572792
2015-11-25,-0.0007044581589322708,-0.0001429573220346203,1.0683817692302526,1.049753191695538
2015-11-27,-0.0003015368098125988,0.001146164569485908,1.068059612799897,1.0509563816105643
2015-11-30,-0.0022182263450587886,-0.004151573914212281,1.065690414828691,1.0465932585116948
2015-12-01,0.009331100162136879,0.009535684064808647,1.0756344788312866,1.056573241169221
2015-12-02,-0.009396352621591053,-0.010204934820266076,1.0655274379762465,1.0457909801102518
2015-12-03,-0.011691924185767177,-0.014002727392353198,1.0530693719535735,1.031147054106386
2015-12-04,0.01215327513720404,0.01950296118883177,1.065867613769488,1.0512574750826011
2015-12-07,-0.006034100495705373,-0.006058503212179711,1.0594360614728853,1.0448884282929853
2015-12-08,-0.0022958142416501016,-0.006719427155564506,1.0570037930748382,1.0378673766133784
2015-12-09,-0.005894058522981406,-0.0077799975113554964,1.0507737508594417,1.0297927710062091
2015-12-10,0.001864296275979407,0.002581209351325553,1.0527327044500658,1.0324508817366578
2015-12-11,-0.014836296970307403,-0.019381033775691447,1.0371140494164899,1.012440916325977
2015-12-14,0.0043936056581373424,0.0050522732710960305,1.0416707195721397,1.0175560445060947
2015-12-15,0.007410244489494433,0.010497958245530459,1.0493897542817168,1.028238305373807
2015-12-16,0.009560603343918166,0.014631752691643518,1.0594225534755761,1.0432832339661111
2015-12-17,-0.01024010970409532,-0.01523784598612965,1.0485739503049936,1.0273858447270243
2015-12-18,-0.012619769833460404,-0.017814980043304174,1.0353411883987822,1.0090829864064392
2015-12-21,0.007194672374427492,0.008248591343997358,1.0427901290450616,1.0174064995934864
2015-12-22,0.005317825171936194,0.009074574737568453,1.048335504642344,1.0266390309125355
2015-12-23,0.008583240208103696,0.012383527131353045,1.0573336200973726,1.0393524432059469
2015-12-24,-0.0004303727784967095,-0.001650270573221313,1.0568785724894934,1.0376372304537185
2015-12-28,-0.0010112128752527,-0.0022855668297897536,1.0558098432694132,1.0352656412184384
2015-12-29,0.007721767350014909,0.010672201893255018,1.0639625612449954,1.0463142051546717
2015-12-30,-0.0059025412507745035,-0.007088039630559484,1.0576824783379672,1.038897888602518
2015-12-31,-0.007742779652289435,-0.010003088433610086,1.049493075966109,1.0285057011493361
2016-01-04,-0.014637458651637939,-0.013979580749831078,1.0341311644614748,1.0141276226484575
2016-01-05,0.0012081344919062666,0.001691587861806454,1.035380533990416,1.0158431086252522
2016-01-06,-0.010876044591797755,-0.012614381147605602,1.024119689133257,1.0030288764668847
2016-01-07,-0.017714590647633675,-0.02399158612418728,1.0059778280660794,0.9789646227920826
2016-01-08,-0.007084497337504284,-0.01097673078946515,0.9988509808215569,0.9682187916752837
2016-01-11,-0.00100795382854098,0.000990121175555858,0.9978441851512958,0.9691774456034925
2016-01-12,0.006740757525619593,0.008068844871065739,1.0045704108517501,0.9769975880646028
2016-01-13,-0.017926075527398642,-0.024941428096410534,0.9865624057942317,0.952629872971523
2016-01-14,0.010606155775555995,0.016417147616563765,0.9970260403523925,0.9682693382200449
2016-01-15,-0.017308145398511905,-0.021466147496274512,0.9797693686798707,0.9474843257896933
2016-01-19,-0.000648130161342933,0.0013313009126476594,0.9791343506008694,0.9487457125373365
2016-01-20,-0.00047306622611542853,-0.0128151420226994,0.9786711552087707,0.9365874014877434
2016-01-21,0.002453907209783126,0.005602063846607885,0.9810727234125443,0.9418342239088063
2016-01-22,0.007309875024466847,0.020515176012346537,0.9882442424106034,0.9611561187867473
2016-01-25,-0.004343532927005005,-0.01511672838725897,0.9839517710037698,0.9466265828012961
2016-01-26,0.008693726692345796,0.013643142061624314,0.9925059787793261,0.9595415437497641
2016-01-27,-0.0034049629922696255,-0.010882950291322468,0.9891265326519761,0.9490989008266766
2016-01-28,0.0006392119289137637,0.0052090540275744335,0.9897587941308524,0.9540428082785942
2016-01-29,0.012504545997562587,0.024377468289902948,1.0021352784985538,0.9772999565846157
2016-02-01,0.0007907648980702847,-0.0003613919011870026,1.0029277318999084,0.9769467682952756
2016-02-02,-0.008737348237158793,-0.01802243061922626,0.9941648030495951,0.9593398129449967
2016-02-03,0.00920423020593333,0.005995140660809861,1.0033153247595,0.965091190065117
2016-02-04,0.005389508238969617,0.0015683212507764388,1.0087227009685757,0.9666047630874333
2016-02-05,-0.0074045041070172546,-0.019050342494794315,1.0012536095864124,0.9481906112935181
2016-02-08,-0.004337359565186854,-0.013460808657057122,0.9969108126656949,0.935427198904478
2016-02-09,-0.0006462061970255999,5.364633976667754e-05,0.9962666027206685,0.9354773811498174
2016-02-10,-0.0014329760142941816,-0.0008627737934067126,0.9948389765751274,0.9346702757810366
2016-02-11,-0.001397975571840125,-0.013007933615651335,0.9934482159879611,0.9225121468811543
2016-02-12,0.009350971559891398,0.020616607648962892,1.0027379220018893,0.9415312178648055
2016-02-16,0.004609115312534105,0.016878421179043146,1.0073596567126468,0.9574227783131452
2016-02-17,0.008379723190613819,0.01633477232113223,1.0158010517892906,0.9730620614119563
2016-02-18,0.0017150008350065903,-0.004095580006403865,1.0175431514413098,0.9690768078882473
2016-02-19,-0.0011816866356345202,-0.00046887145582186207,1.0163407342980701,0.9686224354345296
2016-02-22,0.0054300789354788945,0.014479494716445496,1.0218595447106513,0.9826475988706345
2016-02-23,-0.008970269991240483,-0.012629559430740178,1.0126931887014707,0.9702371926212237
2016-02-24,0.0031752228679963017,0.004575345737011682,1.0159087152724997,0.9746763632243733
2016-02-25,0.003973441150407622,0.012111745119523398,1.0199453687668212,0.9864813949097709
2016-02-26,-2.199096942223953e-05,-0.002301333743247147,1.0199229391794042,0.9842111719885795
2016-02-29,-0.005377531238531708,-0.007842601635405289,1.014438271713072,0.9764923958415578
2016-03-01,0.009549749402322638,0.023507008947882824,1.024125902992057,0.9994468113281448
2016-03-02,0.006946637197863592,0.004492384433800067,1.0312401340850772,1.0039367106257666
2016-03-03,0.00194463680233799,0.003920003657738702,1.033245521601867,1.0078721462035578
2016-03-04,0.0015635908698463743,0.0032534474805074876,1.0348610948657533,1.0111512052982974
2016-03-07,0.006510294379284663,0.0007982944978026651,1.0415983452349982,1.0119584017419336
2016-03-08,-0.009263474441514322,-0.010917552088048899,1.0319495255855902,1.0009102931799774
2016-03-09,0.001096990694723544,0.004939047171540256,1.033081564612582,1.0058538363324734
2016-03-10,0.0003167805791138122,0.0008026798369540344,1.0334088247888917,1.0066612149258203
2016-03-11,0.005773850868324504,0.01613707406931919,1.0393755732292334,1.0229057815137892
2016-03-14,-0.0005634728647798823,-0.001282199217841562,1.0387899132974037,1.0215942125208066
2016-03-15,-0.0033543944244286586,-0.0016295680436705373,1.0353054022040862,1.0199294552384839
2016-03-16,0.005978355975166182,0.005787046545327579,1.041494826441475,1.0258318344688997
2016-03-17,0.0035881968016612063,0.006344234868885801,1.045231914846659,1.0323399525627504
2016-03-18,0.003160169244541413,0.003929485752669715,1.0485350245973704,1.0363965176982575
2016-03-21,0.000349459984538885,0.0014188532965799805,1.0489014456308545,1.0378670123139577
2016-03-22,0.001194550373917568,-0.0005373051972497045,1.0501544112449355,1.0373093609741875
2016-03-23,-0.005869558050355427,-0.006599509115085778,1.0439904689662964,1.0304636283912745
2016-03-24,0.0004130282149654802,-0.00044288423964045087,1.0444216664861345,1.0300072522907373
2016-03-28,3.05736636992215e-05,0.0005907444901427361,1.044453598282926,1.0306157233998352
2016-03-29,0.006443289062408301,0.009250063117817842,1.0511833147289351,1.0401489838914992
2016-03-30,0.0002787854900353963,0.0043880409925247665,1.0514763693844489,1.0447132002711481
2016-03-31,-0.0006236722469894662,-0.0024270919992618323,1.0508205927544987,1.0421775852212467
2016-04-01,0.0018409209551411105,0.006811797654619145,1.0527550704037942,1.0492766880519535
2016-04-04,-0.00093158138986767,-0.003237990055755424,1.0517743433721172,1.0458791405703054
2016-04-05,-0.003538385124233579,-0.009987694765751676,1.0480527606814787,1.0354332189524225
2016-04-06,0.004939823795449025,0.010921067619195535,1.0532299566475791,1.0467412551517632
