date,activation_regime_allocator,capital_weight_regime_allocator,activation_trend_cta,capital_weight_trend_cta,activation_defensive,capital_weight_defensive,slow_posture,leverage_ceiling,fast_override
2016-05-23,0.36557971523257016,0.33963996203190094,0.16283472758466433,0.15128076966509735,0.5479598243493389,0.5090792683030018,aggressive,1.17886728987876,False
2016-05-24,0.3638289699305062,0.33982735347700926,0.15972260462739227,0.1491857837251083,0.5470772792054015,0.5109868627978824,aggressive,1.17886728987876,False
2016-05-25,0.37316767390933747,0.3471681221164372,0.15718397449967877,0.1462325626498646,0.5445387292973224,0.5065993152336983,aggressive,1.1974970262946005,False
2016-05-26,0.38678759982777267,0.3456763566893898,0.18433850603933094,0.1647453620374972,0.5478037611683897,0.48957828127311304,aggressive,1.1974970262946005,False
2016-05-27,0.3894788108758394,0.3422145794181406,0.19014139600424232,0.16706726026313426,0.5584926448226747,0.49071816031872517,aggressive,1.1974970262946005,False
2016-05-31,0.3887216021869171,0.3494424260938511,0.1778768883674354,0.15990295128299342,0.5458067961537835,0.4906546226231554,aggressive,1.1974970262946005,False
2016-06-01,0.3742659858765802,0.3427692666280952,0.18057624682719275,0.1653796765699726,0.5370467501047672,0.4918510568019321,aggressive,1.1974970262946005,False
2016-06-02,0.35994537378707553,0.34236262173858917,0.17814406905754634,0.1694420180707759,0.5132676590469265,0.4881953601906349,aggressive,1.1974970262946005,False
2016-06-03,0.3588044987457908,0.3424639422848265,0.19877047619142288,0.18971813654592726,0.4901397022692231,0.46781792116924625,aggressive,1.1974970262946005,False
2016-06-06,0.35608511790956854,0.3417573893173956,0.21272876910830574,0.20416924242708992,0.4731097963903769,0.4540733682555145,aggressive,1.1974970262946005,False
2016-06-07,0.3507001587671902,0.336386296025083,0.2383459126855379,0.22861779995437756,0.4535057890458929,0.43499590402053934,aggressive,1.1974970262946005,False
2016-06-08,0.34332924679129484,0.32913950539950454,0.2567581052664311,0.2461463349380167,0.4430242804233615,0.42471415966247883,aggressive,1.1974970262946005,False
2016-06-09,0.3358886960432221,0.3157823476343084,0.27156740838037935,0.2553113420294622,0.4562154356721033,0.4289063103362293,aggressive,1.1974970262946005,False
2016-06-10,0.33644261544153997,0.31792189960553047,0.2756914235613436,0.2605149795561643,0.44612151325378563,0.42156312083830516,aggressive,1.1974970262946005,False
2016-06-13,0.3455938644225233,0.33526277520061565,0.2694545847282346,0.2613995824765857,0.41576645183467276,0.4033376423227987,aggressive,1.1974970262946005,False
2016-06-14,0.3527200268244578,0.34772408382477893,0.27097115048623477,0.26713310240437643,0.39067637222664786,0.3851428137708445,aggressive,1.1974970262946005,False
2016-06-15,0.35554747616007365,0.3512557806868462,0.27059217028634275,0.26732594208849203,0.38607850257546017,0.3814182772246619,aggressive,1.1974970262946005,False
2016-06-16,0.3589672669254969,0.35054065558306696,0.28065101379827906,0.2740628448089659,0.3844206180693287,0.37539649960796695,aggressive,1.1974970262946005,False
2016-06-17,0.3606408323460471,0.35230185922829715,0.28913278048712665,0.2824472632974676,0.37389635341683736,0.3652508774742353,aggressive,1.1974970262946005,False
2016-06-20,0.37801881073346943,0.35147782273275363,0.2914685765930895,0.2710043463106519,0.4060251664794212,0.3775178309565944,aggressive,1.1974970262946005,False
2016-06-21,0.3870621471052653,0.34346648977545563,0.29418406604013264,0.2610494703921428,0.4456822023699286,0.3954840398324016,aggressive,1.1974970262946005,False
2016-06-22,0.38102753658713107,0.3402571492412463,0.2904426517503017,0.25936495190821196,0.448352091478878,0.40037789885054187,aggressive,1.1974970262946005,False
2016-06-23,0.3958909442784587,0.35117480967444953,0.26057276138727603,0.23114090182916439,0.47086927315886407,0.41768428849638617,aggressive,1.1553872018810867,False
2016-06-24,0.4160192192182104,0.38909205892798426,0.23522206142247376,0.21999713464235274,0.4179638333480596,0.390910806429663,aggressive,1.1553872018810867,False
2016-06-27,0.44727587842273525,0.43135084937744606,0.22095796400413498,0.2130908686289891,0.36868512752131277,0.35555828199356476,aggressive,1.1553872018810867,False
2016-06-28,0.44418555187070463,0.4349296171288374,0.2381039481522342,0.23314234011118848,0.33899195421089734,0.3319280427599741,aggressive,1.1553872018810867,False
2016-06-29,0.42797670503698415,0.42194426165556637,0.24794527271016537,0.244450419364853,0.33837480012049725,0.3336053189795808,aggressive,1.1553872018810867,False
2016-06-30,0.40750686279359594,0.4034690476481088,0.2572351602848708,0.2546863246185715,0.34526572142888584,0.34184462773331975,aggressive,1.1553872018810867,False
2016-07-01,0.3919774930311474,0.3780729783722246,0.26397817762558,0.25461414906351426,0.3808216592619248,0.3673128725642611,aggressive,1.1553872018810867,False
2016-07-05,0.38566875892732533,0.36078828710225846,0.2742204986476299,0.2565298373417091,0.4090721602828671,0.38268187555603234,aggressive,1.1553872018810867,False
2016-07-06,0.3860545658229573,0.35018998170608223,0.2836710357280108,0.25731791204275967,0.43268904761217264,0.39249210625115816,aggressive,1.1553872018810867,False
2016-07-07,0.38032222968951546,0.337167256720264,0.29904991708643824,0.2651168727338696,0.4486206286466481,0.39771587054586643,aggressive,1.1553872018810867,False
2016-07-08,0.37558930628086007,0.32780302797601324,0.3053733573266532,0.26652066371672195,0.46481475217750357,0.40567630830726475,aggressive,1.1553872018810867,False
2016-07-11,0.5213758997507436,0.3575999334931042,0.44953565985254673,0.3083263383345907,0.4870750083970016,0.33407372817230513,aggressive,1.1553872018810867,False
2016-07-12,0.5213758997507436,0.3300590258456215,0.5494888874670107,0.347856061235399,0.5087796367302421,0.3220849129189796,aggressive,1.1553872018810867,False
2016-07-13,0.5213758997507436,0.3152668709077695,0.6114129295102209,0.3697106851532507,0.5209716760833183,0.3150224439389798,aggressive,1.1553872018810867,False
2016-07-14,0.5213758997507436,0.30471216588053557,0.6588413915935292,0.38505229624189974,0.5308266318417562,0.31023553787756464,aggressive,1.1553872018810867,False
2016-07-15,0.5213758997507436,0.29710334128603455,0.6913210269365988,0.39394568698390103,0.5421668775833469,0.3089509717300643,aggressive,1.1553872018810867,False
2016-07-18,0.8252715490317316,0.3936620217968445,0.7151372038496167,0.34112693919944853,0.555987402543637,0.2652110390037069,aggressive,1.1553872018810867,False
2016-07-19,0.8434763988480225,0.3938189866570501,0.7318085276887293,0.34168127667231984,0.5665021061502937,0.2644997366706301,aggressive,1.1553872018810867,False
2016-07-20,0.854299025412103,0.39280262077732264,0.7402371578575005,0.34035751763022387,0.5803449917121684,0.2668398615924533,aggressive,1.1553872018810867,False
2016-07-21,0.8571929912578599,0.3941991393828864,0.7406149900920871,0.3405881693922316,0.5767096814734278,0.26521269122488206,aggressive,1.1553872018810867,False
2016-07-22,0.8576581431001897,0.3935032395741464,0.7442408171941128,0.3414660898928608,0.5776463568633322,0.2650306705329927,aggressive,1.1968186549580415,False
2016-07-25,0.85594293306329,0.39449113323784635,0.7423371194548466,0.3421319344856457,0.5714592925414274,0.2633769322765079,aggressive,1.1968186549580415,False
2016-07-26,0.8482596930002453,0.3891881743020148,0.7417248191526062,0.3403091418613609,0.5895773271079308,0.2705026838366243,aggressive,1.1968186549580415,False
2016-07-27,0.8314768631313841,0.38240904799342185,0.7392553926145073,0.3399949697326059,0.6035804795157677,0.27759598227397225,aggressive,1.1968186549580415,False
2016-07-28,0.8220097945881273,0.3790093728565598,0.733445161384777,0.33817430457797326,0.6133826862012535,0.282816322565467,aggressive,1.1968186549580415,False
2016-07-29,0.8264272643749544,0.3818265651042325,0.7281775193318889,0.33643314176342193,0.6098000532100251,0.28174029313234555,aggressive,1.1968186549580415,False
2016-08-01,0.8298796372833563,0.3835885975141315,0.7277314664134747,0.3363734691481935,0.605851633885673,0.2800379333376749,aggressive,1.1968186549580415,False
2016-08-02,0.846221868547329,0.3883301807296756,0.7319810541004768,0.33590521067187307,0.6009268760128883,0.2757646085984513,aggressive,1.1968186549580415,False
2016-08-03,0.8536998457982563,0.39490864378276863,0.7337552852893013,0.33942410322340993,0.5743102777948561,0.2656672529938215,aggressive,1.1968186549580415,False
2016-08-04,0.8519716447598598,0.39729176786272696,0.7360776792943476,0.34324804621117694,0.5563989471574797,0.25946018592609615,aggressive,1.1968186549580415,False
2016-08-05,0.8621664658577122,0.39905182954315677,0.7427453719046028,0.3437780420378349,0.5556257215936692,0.25717012841900827,aggressive,1.1968186549580415,False
2016-08-08,0.8697830327030396,0.40175527853418525,0.7412903077521895,0.3424041201863192,0.5538839835069249,0.2558406012794954,aggressive,1.1968186549580415,False
2016-08-09,0.8705528047648767,0.40388520864905997,0.7371505143461005,0.341994405925609,0.547742798058689,0.25412038542533116,aggressive,1.1968186549580415,False
2016-08-10,0.8772140941877545,0.40910515544420206,0.7373739074612379,0.3438880759340169,0.5296384460360402,0.24700676862178095,aggressive,1.1968186549580415,False
2016-08-11,0.8807965646109,0.41152290067844016,0.7386107148147032,0.3450912912756396,0.5209269842540396,0.24338580804592025,aggressive,1.1968186549580415,False
2016-08-12,0.8842646780607631,0.41357693468069223,0.7343144151361986,0.34344412079185815,0.5195108337557389,0.24297894452744956,aggressive,1.1968186549580415,False
2016-08-15,0.8862121653988366,0.4147459637111483,0.732147341495699,0.3426438572873009,0.5183994803877208,0.24261017900155088,aggressive,1.1968186549580415,False
2016-08-16,0.8900964149388495,0.4174729030130207,0.7311105820241801,0.3429053886506694,0.5108988439544777,0.2396217083363099,aggressive,1.1968186549580415,False
2016-08-17,0.889934237155874,0.4168132321732161,0.7339862909703474,0.3437728154924282,0.511170607334761,0.2394139523343557,aggressive,1.1968186549580415,False
2016-08-18,0.8897006646885836,0.41660060035168445,0.7358792392134568,0.3445740179928638,0.5100403134896749,0.23882538165545159,aggressive,1.1968186549580415,False
2016-08-19,0.8910977882111801,0.4166438754361342,0.7410458395982793,0.3464852169657503,0.5066080513755455,0.2368709075981154,aggressive,1.1968186549580415,False
2016-08-22,0.8881141900431442,0.41657558278803447,0.7411810673106323,0.3476556714529972,0.5026448436459551,0.2357687457589684,aggressive,1.2072356817273557,False
2016-08-23,0.8879464396328419,0.4172891861814121,0.7369539980178027,0.3463304996336771,0.5029918467346415,0.2363803141849108,aggressive,1.2072356817273557,False
2016-08-24,0.8891495425569148,0.4143621516557921,0.745399611337552,0.3473716984760734,0.5112779661836367,0.23826614986813444,aggressive,1.2072356817273557,False
2016-08-25,0.892632771026335,0.41310626372635884,0.7475900520659382,0.34598117303363307,0.5205596423549563,0.24091256324000812,aggressive,1.2072356817273557,False
2016-08-26,0.8998729517232362,0.41348883587671076,0.752724801152039,0.3458747161672782,0.5236954711370648,0.240636447956011,aggressive,1.2072356817273557,False
2016-08-29,0.9006193495195907,0.4139130119606541,0.7510370126671716,0.3451669033902307,0.5242098790156332,0.24092008464911518,aggressive,1.2072356817273557,False
2016-08-30,0.9047432685532693,0.41565901227494845,0.7498555607277644,0.3445001831507176,0.5220489561272698,0.239840804574334,aggressive,1.2072356817273557,False
2016-08-31,0.9085903960305057,0.41310759612435666,0.7473478721012717,0.33979567059175014,0.5434654817740827,0.24709673328389312,aggressive,1.2072356817273557,False
2016-09-01,0.9112833852645712,0.41079627039730343,0.7567569558490415,0.34113749914330754,0.5502937844207294,0.24806623045938905,aggressive,1.2072356817273557,False
